round,year,quarter,forecaster,target,point
2012Q1,2012,1,98,2012Dec,1.0
2012Q1,2012,1,99,2012Dec,1.7
2012Q1,2012,1,102,2012Dec,1.5
2012Q1,2012,1,103,2012Dec,1.6
2012Q1,2012,1,104,2012Dec,1.6
2012Q1,2012,1,106,2012Dec,1.2
2012Q1,2012,1,107,2012Dec,1.5
2012Q1,2012,1,108,2012Dec,1.7857353504
2012Q1,2012,1,109,2012Dec,1.8
2012Q1,2012,1,110,2012Dec,1.5
2012Q1,2012,1,111,2012Dec,
2012Q1,2012,1,112,2012Dec,1.9
2012Q2,2012,2,1,2013Mar,
2012Q2,2012,2,2,2013Mar,2.3
2012Q2,2012,2,4,2013Mar,2.1
2012Q2,2012,2,6,2013Mar,2.1
2012Q2,2012,2,7,2013Mar,1.2
2012Q2,2012,2,8,2013Mar,1.7
2012Q2,2012,2,14,2013Mar,2.1
2012Q2,2012,2,15,2013Mar,1.7
2012Q2,2012,2,16,2013Mar,2.1
2012Q2,2012,2,20,2013Mar,1.9
2012Q2,2012,2,22,2013Mar,1.7
2012Q2,2012,2,23,2013Mar,1.7
2012Q2,2012,2,24,2013Mar,2.2
2012Q2,2012,2,26,2013Mar,1.9
2012Q2,2012,2,29,2013Mar,1.9
2012Q2,2012,2,30,2013Mar,1.5
2012Q2,2012,2,31,2013Mar,1.5
2012Q2,2012,2,33,2013Mar,2.3
2012Q2,2012,2,35,2013Mar,
2012Q2,2012,2,37,2013Mar,1.9
2012Q2,2012,2,38,2013Mar,1.8
2012Q2,2012,2,39,2013Mar,1.8
2012Q2,2012,2,41,2013Mar,1.8
2012Q2,2012,2,42,2013Mar,1.9
2012Q2,2012,2,47,2013Mar,1.8
2012Q2,2012,2,49,2013Mar,1.5
2012Q2,2012,2,52,2013Mar,1.8
2012Q2,2012,2,54,2013Mar,2.0
2012Q2,2012,2,57,2013Mar,
2012Q2,2012,2,58,2013Mar,
2012Q2,2012,2,67,2013Mar,
2012Q2,2012,2,68,2013Mar,
2012Q2,2012,2,70,2013Mar,
2012Q2,2012,2,80,2013Mar,
2012Q2,2012,2,82,2013Mar,1.8
2012Q2,2012,2,84,2013Mar,
2012Q2,2012,2,85,2013Mar,1.89
2012Q2,2012,2,88,2013Mar,1.8
2012Q2,2012,2,89,2013Mar,2.0
2012Q2,2012,2,91,2013Mar,1.1
2012Q2,2012,2,92,2013Mar,1.5
2012Q2,2012,2,93,2013Mar,1.9
2012Q2,2012,2,94,2013Mar,2.8
2012Q2,2012,2,95,2013Mar,1.5554166667
2012Q2,2012,2,98,2013Mar,1.1
2012Q2,2012,2,99,2013Mar,1.4
2012Q2,2012,2,102,2013Mar,2.06
2012Q2,2012,2,103,2013Mar,1.4
2012Q2,2012,2,104,2013Mar,1.8
2012Q2,2012,2,105,2013Mar,1.9
2012Q2,2012,2,107,2013Mar,1.5
2012Q2,2012,2,108,2013Mar,1.3295972038
2012Q2,2012,2,109,2013Mar,1.47
2012Q2,2012,2,110,2013Mar,1.7
2012Q2,2012,2,111,2013Mar,
2012Q2,2012,2,112,2013Mar,2.5
2012Q3,2012,3,3,2013Jun,2.2
2012Q3,2012,3,6,2013Jun,1.8
2012Q3,2012,3,7,2013Jun,1.3
2012Q3,2012,3,8,2013Jun,1.9
2012Q3,2012,3,14,2013Jun,2.0
2012Q3,2012,3,15,2013Jun,1.8
2012Q3,2012,3,16,2013Jun,1.6
2012Q3,2012,3,20,2013Jun,1.8
2012Q3,2012,3,22,2013Jun,1.8
2012Q3,2012,3,23,2013Jun,2.0
2012Q3,2012,3,24,2013Jun,1.7
2012Q3,2012,3,26,2013Jun,1.9
2012Q3,2012,3,29,2013Jun,2.2
2012Q3,2012,3,30,2013Jun,1.6
2012Q3,2012,3,32,2013Jun,
2012Q3,2012,3,33,2013Jun,2.0
2012Q3,2012,3,36,2013Jun,2.2
2012Q3,2012,3,37,2013Jun,1.9
2012Q3,2012,3,38,2013Jun,1.2
2012Q3,2012,3,39,2013Jun,1.8
2012Q3,2012,3,41,2013Jun,
2012Q3,2012,3,47,2013Jun,2.02
2012Q3,2012,3,48,2013Jun,1.9
2012Q3,2012,3,52,2013Jun,1.9
2012Q3,2012,3,54,2013Jun,2.0
2012Q3,2012,3,56,2013Jun,1.6
2012Q3,2012,3,70,2013Jun,
2012Q3,2012,3,80,2013Jun,
2012Q3,2012,3,82,2013Jun,
2012Q3,2012,3,84,2013Jun,
2012Q3,2012,3,85,2013Jun,1.2797685621
2012Q3,2012,3,88,2013Jun,1.9
2012Q3,2012,3,89,2013Jun,1.8
2012Q3,2012,3,91,2013Jun,0.5
2012Q3,2012,3,92,2013Jun,1.5
2012Q3,2012,3,93,2013Jun,1.9
2012Q3,2012,3,94,2013Jun,2.6
2012Q3,2012,3,95,2013Jun,1.67
2012Q3,2012,3,96,2013Jun,1.0
2012Q3,2012,3,98,2013Jun,1.6
2012Q3,2012,3,101,2013Jun,2.0
2012Q3,2012,3,103,2013Jun,1.8
2012Q3,2012,3,104,2013Jun,2.0
2012Q3,2012,3,105,2013Jun,1.8
2012Q3,2012,3,106,2013Jun,1.5
2012Q3,2012,3,107,2013Jun,1.5
2012Q3,2012,3,108,2013Jun,1.37932
2012Q3,2012,3,110,2013Jun,1.5
2012Q3,2012,3,111,2013Jun,
2012Q3,2012,3,112,2013Jun,2.5
2012Q4,2012,4,1,2013Sep,1.9
2012Q4,2012,4,2,2013Sep,2.8
2012Q4,2012,4,3,2013Sep,2.2
2012Q4,2012,4,4,2013Sep,1.5
2012Q4,2012,4,5,2013Sep,2.0
2012Q4,2012,4,6,2013Sep,2.0
2012Q4,2012,4,7,2013Sep,1.6
2012Q4,2012,4,8,2013Sep,2.0
2012Q4,2012,4,14,2013Sep,2.0
2012Q4,2012,4,15,2013Sep,1.9
2012Q4,2012,4,16,2013Sep,1.9
2012Q4,2012,4,20,2013Sep,2.0
2012Q4,2012,4,22,2013Sep,1.8
2012Q4,2012,4,23,2013Sep,1.9
2012Q4,2012,4,24,2013Sep,1.7
2012Q4,2012,4,26,2013Sep,1.6
2012Q4,2012,4,29,2013Sep,2.5
2012Q4,2012,4,30,2013Sep,1.8
2012Q4,2012,4,31,2013Sep,1.5
2012Q4,2012,4,32,2013Sep,
2012Q4,2012,4,33,2013Sep,2.0
2012Q4,2012,4,37,2013Sep,1.7
2012Q4,2012,4,38,2013Sep,1.6
2012Q4,2012,4,39,2013Sep,1.7
2012Q4,2012,4,41,2013Sep,
2012Q4,2012,4,42,2013Sep,1.9
2012Q4,2012,4,47,2013Sep,1.74
2012Q4,2012,4,48,2013Sep,2.0
2012Q4,2012,4,52,2013Sep,1.8
2012Q4,2012,4,56,2013Sep,1.6417273245
2012Q4,2012,4,57,2013Sep,1.6
2012Q4,2012,4,58,2013Sep,
2012Q4,2012,4,67,2013Sep,
2012Q4,2012,4,68,2013Sep,
2012Q4,2012,4,70,2013Sep,
2012Q4,2012,4,82,2013Sep,1.5
2012Q4,2012,4,84,2013Sep,
2012Q4,2012,4,85,2013Sep,1.7121444224
2012Q4,2012,4,88,2013Sep,1.9
2012Q4,2012,4,89,2013Sep,1.9
2012Q4,2012,4,92,2013Sep,1.7
2012Q4,2012,4,93,2013Sep,2.0
2012Q4,2012,4,94,2013Sep,2.4
2012Q4,2012,4,95,2013Sep,1.875
2012Q4,2012,4,96,2013Sep,1.7
2012Q4,2012,4,98,2013Sep,1.6
2012Q4,2012,4,99,2013Sep,
2012Q4,2012,4,101,2013Sep,1.9
2012Q4,2012,4,103,2013Sep,1.6
2012Q4,2012,4,104,2013Sep,1.8
2012Q4,2012,4,105,2013Sep,1.9
2012Q4,2012,4,107,2013Sep,1.7
2012Q4,2012,4,108,2013Sep,2.04329
2012Q4,2012,4,110,2013Sep,1.7
2012Q4,2012,4,111,2013Sep,
2012Q4,2012,4,112,2013Sep,2.0
2013Q1,2013,1,1,2013Dec,1.9
2013Q1,2013,1,2,2013Dec,2.2
2013Q1,2013,1,3,2013Dec,
2013Q1,2013,1,4,2013Dec,1.5
2013Q1,2013,1,6,2013Dec,1.3
2013Q1,2013,1,7,2013Dec,1.2
2013Q1,2013,1,8,2013Dec,2.1
2013Q1,2013,1,15,2013Dec,1.8
2013Q1,2013,1,16,2013Dec,1.9
2013Q1,2013,1,20,2013Dec,1.8
2013Q1,2013,1,22,2013Dec,1.8
2013Q1,2013,1,23,2013Dec,2.0
2013Q1,2013,1,24,2013Dec,1.5
2013Q1,2013,1,26,2013Dec,1.9
2013Q1,2013,1,30,2013Dec,1.9
2013Q1,2013,1,31,2013Dec,1.7
2013Q1,2013,1,32,2013Dec,
2013Q1,2013,1,33,2013Dec,2.3
2013Q1,2013,1,36,2013Dec,2.3
2013Q1,2013,1,37,2013Dec,1.5
2013Q1,2013,1,38,2013Dec,1.6
2013Q1,2013,1,39,2013Dec,1.9
2013Q1,2013,1,41,2013Dec,
2013Q1,2013,1,42,2013Dec,1.9
2013Q1,2013,1,47,2013Dec,1.69
2013Q1,2013,1,48,2013Dec,1.8
2013Q1,2013,1,49,2013Dec,1.8
2013Q1,2013,1,52,2013Dec,1.6
2013Q1,2013,1,57,2013Dec,1.6
2013Q1,2013,1,63,2013Dec,1.7
2013Q1,2013,1,67,2013Dec,
2013Q1,2013,1,68,2013Dec,
2013Q1,2013,1,70,2013Dec,
2013Q1,2013,1,72,2013Dec,1.6
2013Q1,2013,1,82,2013Dec,
2013Q1,2013,1,84,2013Dec,
2013Q1,2013,1,85,2013Dec,1.5157201988
2013Q1,2013,1,89,2013Dec,2.2
2013Q1,2013,1,91,2013Dec,0.9
2013Q1,2013,1,92,2013Dec,1.6
2013Q1,2013,1,93,2013Dec,2.1
2013Q1,2013,1,94,2013Dec,1.8
2013Q1,2013,1,95,2013Dec,1.503
2013Q1,2013,1,96,2013Dec,1.6
2013Q1,2013,1,98,2013Dec,1.2
2013Q1,2013,1,99,2013Dec,1.6
2013Q1,2013,1,103,2013Dec,1.8
2013Q1,2013,1,104,2013Dec,1.8
2013Q1,2013,1,105,2013Dec,1.5
2013Q1,2013,1,106,2013Dec,1.4
2013Q1,2013,1,107,2013Dec,1.6
2013Q1,2013,1,108,2013Dec,1.7034
2013Q1,2013,1,110,2013Dec,1.6
2013Q1,2013,1,111,2013Dec,
2013Q1,2013,1,112,2013Dec,2.2
2013Q1,2013,1,113,2013Dec,1.6
2013Q2,2013,2,1,2014Mar,1.9
2013Q2,2013,2,2,2014Mar,1.8
2013Q2,2013,2,3,2014Mar,
2013Q2,2013,2,4,2014Mar,1.4
2013Q2,2013,2,6,2014Mar,1.4
2013Q2,2013,2,7,2014Mar,1.4
2013Q2,2013,2,8,2014Mar,1.7
2013Q2,2013,2,15,2014Mar,1.8
2013Q2,2013,2,16,2014Mar,1.1
2013Q2,2013,2,20,2014Mar,1.3
2013Q2,2013,2,22,2014Mar,1.3
2013Q2,2013,2,23,2014Mar,1.5
2013Q2,2013,2,24,2014Mar,1.6
2013Q2,2013,2,26,2014Mar,2.0
2013Q2,2013,2,29,2014Mar,1.8
2013Q2,2013,2,30,2014Mar,1.6
2013Q2,2013,2,31,2014Mar,1.4
2013Q2,2013,2,32,2014Mar,
2013Q2,2013,2,37,2014Mar,1.6
2013Q2,2013,2,38,2014Mar,1.7
2013Q2,2013,2,39,2014Mar,1.7
2013Q2,2013,2,41,2014Mar,
2013Q2,2013,2,47,2014Mar,1.79
2013Q2,2013,2,48,2014Mar,1.1
2013Q2,2013,2,49,2014Mar,1.9
2013Q2,2013,2,52,2014Mar,1.4
2013Q2,2013,2,54,2014Mar,1.5
2013Q2,2013,2,57,2014Mar,1.5
2013Q2,2013,2,58,2014Mar,
2013Q2,2013,2,67,2014Mar,
2013Q2,2013,2,68,2014Mar,1.4
2013Q2,2013,2,70,2014Mar,
2013Q2,2013,2,82,2014Mar,1.5
2013Q2,2013,2,84,2014Mar,
2013Q2,2013,2,85,2014Mar,1.5
2013Q2,2013,2,88,2014Mar,1.7
2013Q2,2013,2,89,2014Mar,1.9
2013Q2,2013,2,92,2014Mar,1.2646303078
2013Q2,2013,2,93,2014Mar,1.9
2013Q2,2013,2,94,2014Mar,2.4
2013Q2,2013,2,95,2014Mar,1.428
2013Q2,2013,2,96,2014Mar,1.4
2013Q2,2013,2,98,2014Mar,1.2
2013Q2,2013,2,101,2014Mar,1.8
2013Q2,2013,2,103,2014Mar,1.5
2013Q2,2013,2,104,2014Mar,
2013Q2,2013,2,105,2014Mar,1.6
2013Q2,2013,2,106,2014Mar,1.0
2013Q2,2013,2,107,2014Mar,1.2646303078
2013Q2,2013,2,108,2014Mar,1.5395324071
2013Q2,2013,2,110,2014Mar,1.4
2013Q2,2013,2,111,2014Mar,
2013Q2,2013,2,112,2014Mar,1.7
2013Q3,2013,3,4,2014Jun,1.5
2013Q3,2013,3,6,2014Jun,1.4
2013Q3,2013,3,7,2014Jun,
2013Q3,2013,3,8,2014Jun,1.7
2013Q3,2013,3,14,2014Jun,1.9
2013Q3,2013,3,15,2014Jun,1.5
2013Q3,2013,3,16,2014Jun,1.2
2013Q3,2013,3,22,2014Jun,1.3
2013Q3,2013,3,23,2014Jun,1.6
2013Q3,2013,3,24,2014Jun,1.6
2013Q3,2013,3,26,2014Jun,1.7
2013Q3,2013,3,29,2014Jun,1.8
2013Q3,2013,3,30,2014Jun,
2013Q3,2013,3,32,2014Jun,
2013Q3,2013,3,36,2014Jun,2.0
2013Q3,2013,3,37,2014Jun,1.6
2013Q3,2013,3,38,2014Jun,1.7
2013Q3,2013,3,41,2014Jun,
2013Q3,2013,3,45,2014Jun,
2013Q3,2013,3,47,2014Jun,1.65
2013Q3,2013,3,49,2014Jun,1.5
2013Q3,2013,3,52,2014Jun,1.1
2013Q3,2013,3,54,2014Jun,1.5
2013Q3,2013,3,56,2014Jun,1.4
2013Q3,2013,3,57,2014Jun,1.4
2013Q3,2013,3,58,2014Jun,
2013Q3,2013,3,68,2014Jun,1.6
2013Q3,2013,3,70,2014Jun,
2013Q3,2013,3,82,2014Jun,1.5
2013Q3,2013,3,84,2014Jun,
2013Q3,2013,3,85,2014Jun,1.4552781482
2013Q3,2013,3,88,2014Jun,1.7
2013Q3,2013,3,89,2014Jun,1.6
2013Q3,2013,3,91,2014Jun,1.0
2013Q3,2013,3,92,2014Jun,1.4
2013Q3,2013,3,93,2014Jun,1.6
2013Q3,2013,3,94,2014Jun,2.0
2013Q3,2013,3,95,2014Jun,1.385
2013Q3,2013,3,96,2014Jun,1.3
2013Q3,2013,3,98,2014Jun,1.3
2013Q3,2013,3,99,2014Jun,1.5
2013Q3,2013,3,101,2014Jun,1.5575223496
2013Q3,2013,3,102,2014Jun,1.5
2013Q3,2013,3,103,2014Jun,1.5
2013Q3,2013,3,104,2014Jun,
2013Q3,2013,3,107,2014Jun,1.4
2013Q3,2013,3,108,2014Jun,1.61223
2013Q3,2013,3,110,2014Jun,1.7
2013Q3,2013,3,111,2014Jun,
2013Q3,2013,3,112,2014Jun,1.6
2013Q3,2013,3,113,2014Jun,1.6
2013Q4,2013,4,1,2014Sep,1.5
2013Q4,2013,4,2,2014Sep,1.6
2013Q4,2013,4,3,2014Sep,1.6
2013Q4,2013,4,4,2014Sep,1.4
2013Q4,2013,4,5,2014Sep,1.2
2013Q4,2013,4,6,2014Sep,1.6
2013Q4,2013,4,7,2014Sep,
2013Q4,2013,4,8,2014Sep,1.5
2013Q4,2013,4,14,2014Sep,1.7
2013Q4,2013,4,15,2014Sep,1.5
2013Q4,2013,4,16,2014Sep,1.3
2013Q4,2013,4,20,2014Sep,1.4
2013Q4,2013,4,22,2014Sep,1.3
2013Q4,2013,4,23,2014Sep,1.4
2013Q4,2013,4,24,2014Sep,1.6
2013Q4,2013,4,26,2014Sep,1.8
2013Q4,2013,4,29,2014Sep,1.6
2013Q4,2013,4,31,2014Sep,1.7
2013Q4,2013,4,32,2014Sep,
2013Q4,2013,4,35,2014Sep,
2013Q4,2013,4,37,2014Sep,1.9
2013Q4,2013,4,38,2014Sep,1.5
2013Q4,2013,4,39,2014Sep,1.6
2013Q4,2013,4,41,2014Sep,
2013Q4,2013,4,45,2014Sep,
2013Q4,2013,4,47,2014Sep,1.5
2013Q4,2013,4,48,2014Sep,1.1
2013Q4,2013,4,52,2014Sep,1.2
2013Q4,2013,4,54,2014Sep,1.5
2013Q4,2013,4,57,2014Sep,1.4
2013Q4,2013,4,58,2014Sep,
2013Q4,2013,4,67,2014Sep,
2013Q4,2013,4,68,2014Sep,1.2
2013Q4,2013,4,70,2014Sep,
2013Q4,2013,4,82,2014Sep,1.2
2013Q4,2013,4,84,2014Sep,
2013Q4,2013,4,85,2014Sep,1.4220135367
2013Q4,2013,4,89,2014Sep,1.4
2013Q4,2013,4,91,2014Sep,1.1
2013Q4,2013,4,92,2014Sep,1.2186278944
2013Q4,2013,4,93,2014Sep,1.8
2013Q4,2013,4,94,2014Sep,2.0
2013Q4,2013,4,95,2014Sep,1.69
2013Q4,2013,4,96,2014Sep,1.4
2013Q4,2013,4,98,2014Sep,1.3
2013Q4,2013,4,99,2014Sep,1.5
2013Q4,2013,4,101,2014Sep,1.5
2013Q4,2013,4,103,2014Sep,1.7
2013Q4,2013,4,104,2014Sep,
2013Q4,2013,4,107,2014Sep,1.2186278944
2013Q4,2013,4,110,2014Sep,1.7
2013Q4,2013,4,111,2014Sep,
2013Q4,2013,4,112,2014Sep,1.6
2013Q4,2013,4,113,2014Sep,1.4
2014Q1,2014,1,1,2014Dec,1.8
2014Q1,2014,1,4,2014Dec,1.2
2014Q1,2014,1,5,2014Dec,1.1
2014Q1,2014,1,6,2014Dec,1.3
2014Q1,2014,1,8,2014Dec,1.4
2014Q1,2014,1,14,2014Dec,1.4
2014Q1,2014,1,15,2014Dec,1.3
2014Q1,2014,1,16,2014Dec,1.2
2014Q1,2014,1,20,2014Dec,1.4
2014Q1,2014,1,22,2014Dec,1.1
2014Q1,2014,1,23,2014Dec,1.2
2014Q1,2014,1,24,2014Dec,1.1
2014Q1,2014,1,26,2014Dec,1.5
2014Q1,2014,1,30,2014Dec,1.5
2014Q1,2014,1,31,2014Dec,1.5
2014Q1,2014,1,32,2014Dec,
2014Q1,2014,1,37,2014Dec,1.2
2014Q1,2014,1,38,2014Dec,1.3
2014Q1,2014,1,39,2014Dec,1.7
2014Q1,2014,1,41,2014Dec,
2014Q1,2014,1,42,2014Dec,1.5
2014Q1,2014,1,47,2014Dec,1.4
2014Q1,2014,1,48,2014Dec,1.2
2014Q1,2014,1,52,2014Dec,1.27
2014Q1,2014,1,57,2014Dec,1.3
2014Q1,2014,1,58,2014Dec,
2014Q1,2014,1,67,2014Dec,
2014Q1,2014,1,68,2014Dec,1.1
2014Q1,2014,1,70,2014Dec,
2014Q1,2014,1,82,2014Dec,1.3
2014Q1,2014,1,84,2014Dec,
2014Q1,2014,1,85,2014Dec,1.1787171063
2014Q1,2014,1,88,2014Dec,1.5
2014Q1,2014,1,89,2014Dec,1.4
2014Q1,2014,1,91,2014Dec,1.2
2014Q1,2014,1,92,2014Dec,1.1358974824
2014Q1,2014,1,93,2014Dec,1.7
2014Q1,2014,1,94,2014Dec,1.6
2014Q1,2014,1,95,2014Dec,1.42
2014Q1,2014,1,96,2014Dec,1.3
2014Q1,2014,1,98,2014Dec,1.5
2014Q1,2014,1,99,2014Dec,1.4
2014Q1,2014,1,101,2014Dec,1.3
2014Q1,2014,1,102,2014Dec,1.4
2014Q1,2014,1,103,2014Dec,1.6
2014Q1,2014,1,104,2014Dec,
2014Q1,2014,1,105,2014Dec,1.5
2014Q1,2014,1,107,2014Dec,1.1358974824
2014Q1,2014,1,108,2014Dec,1.4023
2014Q1,2014,1,110,2014Dec,1.1
2014Q1,2014,1,111,2014Dec,
2014Q1,2014,1,112,2014Dec,1.5
2014Q1,2014,1,113,2014Dec,1.0
2014Q2,2014,2,1,2015Mar,1.3
2014Q2,2014,2,2,2015Mar,0.9
2014Q2,2014,2,3,2015Mar,0.6
2014Q2,2014,2,4,2015Mar,1.4
2014Q2,2014,2,5,2015Mar,1.0
2014Q2,2014,2,6,2015Mar,1.4
2014Q2,2014,2,14,2015Mar,1.4
2014Q2,2014,2,15,2015Mar,1.4
2014Q2,2014,2,16,2015Mar,1.1
2014Q2,2014,2,20,2015Mar,1.2
2014Q2,2014,2,22,2015Mar,1.1
2014Q2,2014,2,23,2015Mar,1.2
2014Q2,2014,2,24,2015Mar,1.2
2014Q2,2014,2,26,2015Mar,1.5
2014Q2,2014,2,30,2015Mar,1.5
2014Q2,2014,2,31,2015Mar,1.0
2014Q2,2014,2,32,2015Mar,
2014Q2,2014,2,35,2015Mar,
2014Q2,2014,2,37,2015Mar,1.0
2014Q2,2014,2,38,2015Mar,1.4
2014Q2,2014,2,39,2015Mar,1.4
2014Q2,2014,2,41,2015Mar,
2014Q2,2014,2,47,2015Mar,1.3
2014Q2,2014,2,48,2015Mar,1.1
2014Q2,2014,2,52,2015Mar,1.1
2014Q2,2014,2,56,2015Mar,1.3
2014Q2,2014,2,57,2015Mar,1.2
2014Q2,2014,2,59,2015Mar,1.3
2014Q2,2014,2,63,2015Mar,1.4
2014Q2,2014,2,65,2015Mar,
2014Q2,2014,2,67,2015Mar,
2014Q2,2014,2,68,2015Mar,1.2
2014Q2,2014,2,70,2015Mar,
2014Q2,2014,2,71,2015Mar,
2014Q2,2014,2,80,2015Mar,
2014Q2,2014,2,82,2015Mar,1.0
2014Q2,2014,2,83,2015Mar,
2014Q2,2014,2,84,2015Mar,
2014Q2,2014,2,85,2015Mar,1.2764141124
2014Q2,2014,2,88,2015Mar,1.2
2014Q2,2014,2,89,2015Mar,1.4
2014Q2,2014,2,91,2015Mar,1.0
2014Q2,2014,2,92,2015Mar,1.2279301286
2014Q2,2014,2,93,2015Mar,2.0
2014Q2,2014,2,94,2015Mar,1.7
2014Q2,2014,2,95,2015Mar,1.075
2014Q2,2014,2,96,2015Mar,1.2
2014Q2,2014,2,98,2015Mar,1.3
2014Q2,2014,2,101,2015Mar,1.2
2014Q2,2014,2,102,2015Mar,1.4
2014Q2,2014,2,103,2015Mar,1.6
2014Q2,2014,2,104,2015Mar,
2014Q2,2014,2,105,2015Mar,1.3
2014Q2,2014,2,107,2015Mar,1.2279301286
2014Q2,2014,2,110,2015Mar,1.0
2014Q2,2014,2,111,2015Mar,
2014Q2,2014,2,112,2015Mar,1.0
2014Q2,2014,2,114,2015Mar,
2014Q3,2014,3,4,2015Jun,1.4
2014Q3,2014,3,6,2015Jun,1.4
2014Q3,2014,3,7,2015Jun,1.0
2014Q3,2014,3,14,2015Jun,1.2
2014Q3,2014,3,15,2015Jun,1.3
2014Q3,2014,3,16,2015Jun,0.8
2014Q3,2014,3,20,2015Jun,1.0
2014Q3,2014,3,22,2015Jun,1.0
2014Q3,2014,3,23,2015Jun,1.2
2014Q3,2014,3,24,2015Jun,1.2
2014Q3,2014,3,26,2015Jun,0.9
2014Q3,2014,3,29,2015Jun,0.8
2014Q3,2014,3,30,2015Jun,1.2
2014Q3,2014,3,32,2015Jun,
2014Q3,2014,3,35,2015Jun,
2014Q3,2014,3,36,2015Jun,0.9
2014Q3,2014,3,37,2015Jun,1.4
2014Q3,2014,3,38,2015Jun,1.2
2014Q3,2014,3,39,2015Jun,1.3
2014Q3,2014,3,41,2015Jun,
2014Q3,2014,3,42,2015Jun,1.0
2014Q3,2014,3,45,2015Jun,
2014Q3,2014,3,47,2015Jun,1.3
2014Q3,2014,3,48,2015Jun,1.1
2014Q3,2014,3,52,2015Jun,1.1
2014Q3,2014,3,57,2015Jun,1.2
2014Q3,2014,3,59,2015Jun,1.3
2014Q3,2014,3,63,2015Jun,1.3
2014Q3,2014,3,67,2015Jun,
2014Q3,2014,3,68,2015Jun,1.1
2014Q3,2014,3,70,2015Jun,
2014Q3,2014,3,72,2015Jun,1.8
2014Q3,2014,3,80,2015Jun,
2014Q3,2014,3,82,2015Jun,0.5
2014Q3,2014,3,84,2015Jun,
2014Q3,2014,3,85,2015Jun,1.014307945
2014Q3,2014,3,88,2015Jun,1.3
2014Q3,2014,3,89,2015Jun,1.4
2014Q3,2014,3,90,2015Jun,1.4
2014Q3,2014,3,91,2015Jun,1.0
2014Q3,2014,3,92,2015Jun,0.9840740495
2014Q3,2014,3,93,2015Jun,1.4
2014Q3,2014,3,94,2015Jun,1.7
2014Q3,2014,3,95,2015Jun,1.265
2014Q3,2014,3,96,2015Jun,1.2
2014Q3,2014,3,98,2015Jun,1.2
2014Q3,2014,3,99,2015Jun,1.0
2014Q3,2014,3,101,2015Jun,
2014Q3,2014,3,102,2015Jun,1.2
2014Q3,2014,3,103,2015Jun,1.5
2014Q3,2014,3,104,2015Jun,
2014Q3,2014,3,105,2015Jun,1.2
2014Q3,2014,3,108,2015Jun,1.1714218408
2014Q3,2014,3,110,2015Jun,1.0
2014Q3,2014,3,111,2015Jun,
2014Q3,2014,3,112,2015Jun,1.5
2014Q3,2014,3,113,2015Jun,
2014Q3,2014,3,114,2015Jun,1.1
2014Q3,2014,3,115,2015Jun,1.1
2014Q4,2014,4,1,2015Sep,1.0
2014Q4,2014,4,2,2015Sep,0.8
2014Q4,2014,4,3,2015Sep,0.75
2014Q4,2014,4,6,2015Sep,1.1
2014Q4,2014,4,7,2015Sep,
2014Q4,2014,4,14,2015Sep,1.0
2014Q4,2014,4,15,2015Sep,1.3
2014Q4,2014,4,16,2015Sep,0.6
2014Q4,2014,4,20,2015Sep,1.0
2014Q4,2014,4,23,2015Sep,1.2
2014Q4,2014,4,24,2015Sep,1.2
2014Q4,2014,4,26,2015Sep,0.9
2014Q4,2014,4,29,2015Sep,0.7
2014Q4,2014,4,30,2015Sep,0.9
2014Q4,2014,4,31,2015Sep,1.2
2014Q4,2014,4,32,2015Sep,
2014Q4,2014,4,35,2015Sep,
2014Q4,2014,4,36,2015Sep,0.25
2014Q4,2014,4,37,2015Sep,1.1
2014Q4,2014,4,38,2015Sep,1.3
2014Q4,2014,4,39,2015Sep,1.1
2014Q4,2014,4,41,2015Sep,
2014Q4,2014,4,45,2015Sep,
2014Q4,2014,4,47,2015Sep,1.1
2014Q4,2014,4,48,2015Sep,0.7
2014Q4,2014,4,49,2015Sep,
2014Q4,2014,4,52,2015Sep,1.1
2014Q4,2014,4,54,2015Sep,1.0
2014Q4,2014,4,57,2015Sep,1.0
2014Q4,2014,4,58,2015Sep,0.95
2014Q4,2014,4,59,2015Sep,1.2
2014Q4,2014,4,61,2015Sep,1.3
2014Q4,2014,4,63,2015Sep,1.1
2014Q4,2014,4,67,2015Sep,
2014Q4,2014,4,68,2015Sep,1.0
2014Q4,2014,4,70,2015Sep,
2014Q4,2014,4,80,2015Sep,
2014Q4,2014,4,82,2015Sep,1.0
2014Q4,2014,4,84,2015Sep,
2014Q4,2014,4,85,2015Sep,1.0948927675
2014Q4,2014,4,88,2015Sep,1.2
2014Q4,2014,4,89,2015Sep,1.3
2014Q4,2014,4,90,2015Sep,1.0
2014Q4,2014,4,91,2015Sep,1.0
2014Q4,2014,4,92,2015Sep,1.1316432822
2014Q4,2014,4,93,2015Sep,1.7
2014Q4,2014,4,94,2015Sep,1.5
2014Q4,2014,4,95,2015Sep,1.28
2014Q4,2014,4,96,2015Sep,0.96
2014Q4,2014,4,98,2015Sep,1.2
2014Q4,2014,4,99,2015Sep,
2014Q4,2014,4,101,2015Sep,1.1
2014Q4,2014,4,102,2015Sep,0.8
2014Q4,2014,4,104,2015Sep,
2014Q4,2014,4,107,2015Sep,1.1316432822
2014Q4,2014,4,108,2015Sep,1.09634
2014Q4,2014,4,110,2015Sep,0.8
2014Q4,2014,4,111,2015Sep,
2014Q4,2014,4,112,2015Sep,1.2
2014Q4,2014,4,114,2015Sep,1.3
